budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
10000000	[{"id": 28, "name": "Action"}, {"id": 35, "name": "Comedy"}, {"id": 10749, "name": "Romance"}, {"id": 53, "name": "Thriller"}]		29076	[{"id": 293, "name": "female nudity"}, {"id": 10175, "name": "drug cartel"}, {"id": 15274, "name": "nervous breakdown"}]	en	Gun Shy	Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.	3.988432	[{"name": "Hollywood Pictures", "id": 915}, {"name": "Fortis Films", "id": 4258}]	[{"iso_3166_1": "US", "name": "United States of America"}]	2/4/2000	1631839	101	[{"iso_639_1": "en", "name": "English"}]	Released	The Agency's best has a bad case of nerves.	Gun Shy	5.4	24
0	[{"id": 12, "name": "Adventure"}, {"id": 18, "name": "Drama"}, {"id": 28, "name": "Action"}, {"id": 10751, "name": "Family"}]		29339	[]	en	Nicholas Nickleby	The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.	5.099923	[{"name": "United Artists Corporation", "id": 8213}, {"name": "Hart-Sharp Entertainment", "id": 11351}, {"name": "Potboiler Productions", "id": 36615}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	12/27/2002	0	132	[{"iso_639_1": "en", "name": "English"}]	Released		Nicholas Nickleby	6.8	49
20000000	[{"id": 53, "name": "Thriller"}, {"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}]		68812	[{"id": 586, "name": "new jersey"}, {"id": 1946, "name": "restaurant"}, {"id": 2708, "name": "hitman"}, {"id": 4580, "name": "van"}, {"id": 5638, "name": "arrest"}, {"id": 6259, "name": "psychopath"}, {"id": 9672, "name": "based on true story"}, {"id": 9890, "name": "jail"}, {"id": 11260, "name": "serial murder"}, {"id": 14831, "name": "stabbing"}, {"id": 33421, "name": "crime family"}, {"id": 33702, "name": "bombing"}, {"id": 157481, "name": "ice cream man \u00a0"}, {"id": 168179, "name": "drug deal"}, {"id": 177964, "name": "contract killer"}, {"id": 190636, "name": "crime syndicate"}, {"id": 238192, "name": "poisoning"}]	en	The Iceman	The true story of Richard Kuklinski, the notorious contract killer and family man.	19.494703	[{"name": "Bleiberg Entertainment", "id": 1872}, {"name": "Millennium Films", "id": 10254}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/1/2012	1969193	105	[{"iso_639_1": "en", "name": "English"}]	Released	Loving husband. Devoted father. Ruthless killer.	The Iceman	6.4	365
0	[{"id": 28, "name": "Action"}, {"id": 878, "name": "Science Fiction"}]		32740	[]	hi	à¤•à¥ƒà¤·	Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish.	3.759988	[]	[]	6/23/2006	0	154	[{"iso_639_1": "hi", "name": "\u0939\u093f\u0928\u094d\u0926\u0940"}]	Released		Krrish	5.5	46
10000000	[{"id": 53, "name": "Thriller"}, {"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]		14195	[{"id": 2671, "name": "heroin"}, {"id": 9782, "name": "blindfold"}, {"id": 9783, "name": "bong"}, {"id": 9785, "name": "perversion"}, {"id": 9786, "name": "burned alive"}, {"id": 10183, "name": "independent film"}]	en	Cecil B. Demented	An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.	4.176066	[{"name": "Canal+", "id": 5358}, {"name": "Artic Productions LLC", "id": 5359}, {"name": "Polar Entertainment Corporation", "id": 62072}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "US", "name": "United States of America"}]	5/17/2000	0	87	[{"iso_639_1": "en", "name": "English"}]	Released	Demented Forever!	Cecil B. Demented	6.2	51
10000000	[{"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]	http://killerjoethemovie.com/	73567	[{"id": 900, "name": "trailer park"}, {"id": 1419, "name": "gun"}, {"id": 1556, "name": "texas"}, {"id": 5011, "name": "deal"}, {"id": 6259, "name": "psychopath"}, {"id": 10427, "name": "sexual humiliation"}, {"id": 10594, "name": "money"}, {"id": 10968, "name": "lingerie"}, {"id": 11363, "name": "arson"}, {"id": 15167, "name": "police detective"}, {"id": 155794, "name": "physical abuse"}, {"id": 207268, "name": "neo-noir"}, {"id": 208518, "name": "burial"}, {"id": 220628, "name": "pizza shop"}, {"id": 237851, "name": "drugs"}]	en	Killer Joe	A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).	16.436178	[{"name": "Voltage pictures", "id": 6633}, {"name": "Worldview Entertainment", "id": 9015}, {"name": "ANA Media", "id": 21817}, {"name": "Picture Perfect (I)", "id": 37833}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/10/2011	3665069	102	[{"iso_639_1": "en", "name": "English"}]	Released	A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.	Killer Joe	6.5	425
10000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]	http://www.thejonesesmovie.com/	41479	[{"id": 10183, "name": "independent film"}, {"id": 179431, "name": "duringcreditsstinger"}]	en	The Joneses	A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.	14.979375	[{"name": "Echo Lake Productions", "id": 2147}, {"name": "Premiere Picture", "id": 3870}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/13/2009	7022728	96	[{"iso_639_1": "cs", "name": "\u010cesk\u00fd"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released	They're not just living the American dream, they're selling it.	The Joneses	6.1	210
0	[{"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]		15394	[{"id": 293, "name": "female nudity"}, {"id": 395, "name": "gambling"}, {"id": 585, "name": "casino"}, {"id": 2483, "name": "nudity"}, {"id": 3515, "name": "banker"}, {"id": 4227, "name": "toronto"}, {"id": 4373, "name": "fraud"}, {"id": 8653, "name": "niagara falls"}, {"id": 9672, "name": "based on true story"}, {"id": 10530, "name": "atlantic city"}, {"id": 10594, "name": "money"}, {"id": 14570, "name": "las vegas"}, {"id": 18420, "name": "surveillance"}, {"id": 155841, "name": "gambler"}, {"id": 214810, "name": "bank fraud"}]	en	Owning Mahowny	Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.	8.045488	[{"name": "Alliance Atlantis Communications", "id": 803}, {"name": "Natural Nylon Entertainment", "id": 804}, {"name": "T\u00e9l\u00e9film Canada", "id": 806}, {"name": "Astral Media", "id": 2743}, {"name": "Canadian Film or Video Production Tax Credit (CPTC)", "id": 8582}, {"name": "Ontario Film and Television Tax Credit (OFTTC)", "id": 54606}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	5/2/2003	0	104	[{"iso_639_1": "en", "name": "English"}]	Released	To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything	Owning Mahowny	6.8	37
0	[{"id": 35, "name": "Comedy"}]		10071	[{"id": 380, "name": "brother brother relationship"}, {"id": 931, "name": "jealousy"}, {"id": 3725, "name": "pregnancy and birth"}, {"id": 5833, "name": "autoritian education"}, {"id": 8721, "name": "arctic"}]	en	The Brothers Solomon	A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.	8.312153	[{"name": "Revolution Studios", "id": 497}, {"name": "TriStar Pictures", "id": 559}, {"name": "Carsey-Werner Company", "id": 3215}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/7/2007	0	93	[{"iso_639_1": "en", "name": "English"}]	Released	They want to put a baby in you.	The Brothers Solomon	4.9	46
10000000	[{"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]		1989	[{"id": 279, "name": "usa"}, {"id": 369, "name": "kaffeehaus"}, {"id": 383, "name": "poker"}, {"id": 725, "name": "lovesickness"}, {"id": 828, "name": "waitress"}, {"id": 1010, "name": "bar"}, {"id": 1759, "name": "night life"}, {"id": 3752, "name": "night"}, {"id": 4232, "name": "melancholy"}, {"id": 5310, "name": "approach"}, {"id": 9957, "name": "loneliness"}]	en	My Blueberry Nights	Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.	10.733761	[{"name": "Block 2 Pictures", "id": 539}, {"name": "Jet Tone Production", "id": 540}, {"name": "StudioCanal", "id": 694}, {"name": "Lou Yi Inc.", "id": 839}]	[{"iso_3166_1": "CN", "name": "China"}, {"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "HK", "name": "Hong Kong"}]	5/16/2007	21786738	111	[{"iso_639_1": "en", "name": "English"}]	Released	How do you say goodbye to someone you can't imagine living without?	My Blueberry Nights	6	190
0	[{"id": 18, "name": "Drama"}]		91076	[{"id": 10965, "name": "playwright"}, {"id": 156273, "name": "critic"}, {"id": 163110, "name": "theater"}]	en	Illuminata	It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, "Illuminata". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents	0.111313	[{"name": "Overseas FilmGroup", "id": 888}, {"name": "GreeneStreet Films", "id": 2152}, {"name": "JVC Entertainment Networks", "id": 4248}, {"name": "Sogepaq", "id": 11955}, {"name": "CDI", "id": 13367}]	[{"iso_3166_1": "ES", "name": "Spain"}, {"iso_3166_1": "US", "name": "United States of America"}, {"iso_3166_1": "JP", "name": "Japan"}]	5/21/1998	0	119	[{"iso_639_1": "en", "name": "English"}]	Released		Illuminata	6.3	7
10000000	[{"id": 35, "name": "Comedy"}, {"id": 10749, "name": "Romance"}]		12779	[{"id": 596, "name": "adultery"}, {"id": 2041, "name": "island"}, {"id": 2580, "name": "shipwreck"}, {"id": 157524, "name": "tropical island"}]	en	Swept Away	Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.	4.570043	[{"name": "Screen Gems", "id": 3287}, {"name": "SKA Films", "id": 13419}, {"name": "Codi S.p.a.", "id": 57736}]	[{"iso_3166_1": "IT", "name": "Italy"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	10/11/2002	598645	89	[{"iso_639_1": "it", "name": "Italiano"}, {"iso_639_1": "el", "name": "\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac"}, {"iso_639_1": "en", "name": "English"}]	Released	A snooty socialite is stranded on a Mediterranean island with a communist sailor.	Swept Away	4.8	50
5000000	[{"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 35, "name": "Comedy"}, {"id": 53, "name": "Thriller"}]	http://www.firstlookstudios.com/films/warinc/	13191	[{"id": 2708, "name": "hitman"}, {"id": 169086, "name": "political satire"}]	en	War, Inc.	War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.	6.265659	[]	[{"iso_3166_1": "BG", "name": "Bulgaria"}]	4/28/2008	1296184	106	[{"iso_639_1": "en", "name": "English"}]	Released	When it comes to war... America means business	War, Inc.	5.6	86
0	[{"id": 28, "name": "Action"}, {"id": 35, "name": "Comedy"}]		11770	[{"id": 779, "name": "martial arts"}, {"id": 1485, "name": "stadium"}, {"id": 5400, "name": "champion"}, {"id": 9390, "name": "shaolin"}, {"id": 11139, "name": "steel helmet"}, {"id": 13042, "name": "soccer"}]	cn	å°‘æž—è¶³çƒ	A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.	17.54768	[{"name": "Star Overseas", "id": 3477}, {"name": "Universe Entertainment", "id": 20543}]	[{"iso_3166_1": "CN", "name": "China"}, {"iso_3166_1": "HK", "name": "Hong Kong"}]	7/12/2001	42776760	113	[{"iso_639_1": "cn", "name": "\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71"}, {"iso_639_1": "zh", "name": "\u666e\u901a\u8bdd"}, {"iso_639_1": "pt", "name": "Portugu\u00eas"}, {"iso_639_1": "th", "name": "\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22"}]	Released	Get ready to kick some grass!	Shaolin Soccer	6.6	491
10000000	[{"id": 18, "name": "Drama"}]		12703	[{"id": 570, "name": "rape"}, {"id": 1546, "name": "ambulance"}, {"id": 1595, "name": "ex-girlfriend"}, {"id": 10937, "name": "memory"}, {"id": 12420, "name": "unsimulated sex"}, {"id": 14735, "name": "motorcycle"}]	en	The Brown Bunny	Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.	3.412162	[{"name": "Wild Bunch", "id": 856}, {"name": "Kin\u00e9tique Inc.", "id": 21741}, {"name": "Vincent Gallo Productions", "id": 23756}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "JP", "name": "Japan"}, {"iso_3166_1": "US", "name": "United States of America"}]	8/27/2004	0	93	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "de", "name": "Deutsch"}]	Released	I'm not going to be okay, Bud.	The Brown Bunny	5.5	62
0	[{"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}, {"id": 53, "name": "Thriller"}]		64559	[]	fr	Rien ne va plus	Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.	0.627964	[{"name": "Rh\u00f4ne-Alpes Cin\u00e9ma", "id": 1666}, {"name": "TF1 Films Production", "id": 3823}, {"name": "Canal+", "id": 5358}, {"name": "T\u00e9l\u00e9vision Suisse-Romande (TSR)", "id": 8453}, {"name": "MK2 Productions", "id": 9209}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "CH", "name": "Switzerland"}]	10/15/1997	0	105	[{"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "hu", "name": "Magyar"}]	Released		The Swindle	6.4	5
0	[{"id": 18, "name": "Drama"}]		222649	[{"id": 378, "name": "prison"}, {"id": 5565, "name": "biography"}, {"id": 12193, "name": "reporter"}, {"id": 15271, "name": "interrogation"}, {"id": 18009, "name": "iran"}, {"id": 197822, "name": "american spy"}]	en	Rosewater	In 2009, Iranian Canadian journalist Maziar Bahari was covering Iran's volatile elections for Newsweek. One of the few reporters living in the country with access to US media, he made an appearance on The Daily Show with Jon Stewart, in a taped interview with comedian Jason Jones. The interview was intended as satire, but if the Tehran authorities got the joke they didn't like it - and it would quickly came back to haunt Bahari when he was rousted from his family home and thrown into prison. Making his directorial debut, Jon Stewart tells the tale of Bahari's months-long imprisonment and interrogation in this powerful and affecting docudrama featuring a potent and performance by Gael GarcÃ­a Bernal recounting Bahari's efforts to maintain his hope and his sanity in the face of isolation and persecution-through memories of his family, recollections of the music he loves, and thoughts of his wife and unborn child.	5.75555	[{"name": "Odd Lot Entertainment", "id": 3263}, {"name": "International Traders", "id": 6408}, {"name": "Busboy Productions", "id": 8290}]	[{"iso_3166_1": "US", "name": "United States of America"}]	11/7/2014	0	103	[{"iso_639_1": "en", "name": "English"}]	Released		Rosewater	6.5	98
0	[{"id": 18, "name": "Drama"}]		115872	[]	en	La femme de chambre du Titanic	Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England, Marie, saying she is a chambermaid on the Titanic and cannot get a room, asks to share his room. They do, chastely; when he awakens, she is gone, but he sees her at the sailing and gets a photo of her. When he returns home, he suspects that his wife Zoe has been sleeping with Simeon, the foundry owner. Horty goes to the bar, where his friends get him drunk and he starts telling an erotic fantasy of what happened with him and Marie, drawing a larger audience each night.	1.031142	[]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "IT", "name": "Italy"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "ES", "name": "Spain"}]	10/10/1997	0	100	[{"iso_639_1": "hu", "name": "Magyar"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released		The Chambermaid on the Titanic	5.3	3
7700000	[{"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]		101173	[{"id": 1399, "name": "senate"}, {"id": 1402, "name": "general"}, {"id": 5563, "name": "market"}, {"id": 9823, "name": "rivalry"}, {"id": 10614, "name": "tragedy"}, {"id": 14708, "name": "tears"}, {"id": 14767, "name": "scar"}, {"id": 14831, "name": "stabbing"}, {"id": 157331, "name": "truce"}, {"id": 157332, "name": "flag"}, {"id": 157333, "name": "vote"}]	en	Coriolanus	Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.	7.554799	[{"name": "BBC Films", "id": 288}, {"name": "Synchronistic Pictures", "id": 1260}, {"name": "Icon Entertainment International", "id": 4564}, {"name": "Lipsync Productions", "id": 9987}, {"name": "Atlantic Swiss Productions", "id": 22310}, {"name": "Hermetof Pictures", "id": 23558}, {"name": "Magna Films", "id": 23559}, {"name": "Kalkronkie", "id": 23560}, {"name": "Artemis Films", "id": 23561}, {"name": "Lonely Dragon", "id": 23563}, {"name": "Magnolia Mae Films", "id": 44091}]	[{"iso_3166_1": "IT", "name": "Italy"}, {"iso_3166_1": "CS", "name": "Serbia and Montenegro"}, {"iso_3166_1": "US", "name": "United States of America"}]	2/14/2011	1072602	123	[{"iso_639_1": "en", "name": "English"}]	Released	Nature teaches beasts to know their friends.	Coriolanus	5.9	131
10000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]	http://www.sonypictures.com/classics/imaginary/site.html	25350	[{"id": 236, "name": "suicide"}, {"id": 12993, "name": "suicide mission"}]	en	Imaginary Heroes	Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.	2.85283	[{"name": "Signature Pictures", "id": 2982}, {"name": "Art Linson Productions", "id": 8769}, {"name": "ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)", "id": 19951}, {"name": "QI Quality International GmbH & Co. KG", "id": 19952}]	[{"iso_3166_1": "BE", "name": "Belgium"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "US", "name": "United States of America"}]	9/14/2004	0	111	[{"iso_639_1": "en", "name": "English"}]	Released	People are never who they seem to be.	Imaginary Heroes	6.3	29
0	[{"id": 28, "name": "Action"}, {"id": 80, "name": "Crime"}, {"id": 35, "name": "Comedy"}]		10034	[{"id": 428, "name": "nurse"}, {"id": 1936, "name": "blackmail"}, {"id": 10508, "name": "teacher"}, {"id": 12392, "name": "best friend"}, {"id": 15363, "name": "bank robbery"}]	en	High Heels and Low Lifes	A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.	1.769593	[{"name": "Fragile Films", "id": 2651}, {"name": "Touchstone Pictures", "id": 9195}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	7/16/2001	0	86	[{"iso_639_1": "en", "name": "English"}]	Released	They're not bad girls. They're just behaving that way.	High Heels and Low Lifes	6.4	12
10000000	[{"id": 35, "name": "Comedy"}, {"id": 10749, "name": "Romance"}]	http://www.worldsgreatestdadfilm.com/	20178	[{"id": 255, "name": "male nudity"}, {"id": 496, "name": "poetry"}, {"id": 704, "name": "adolescence"}, {"id": 2251, "name": "lie"}, {"id": 2483, "name": "nudity"}, {"id": 4951, "name": "rejection"}, {"id": 6270, "name": "high school"}, {"id": 10183, "name": "independent film"}, {"id": 10508, "name": "teacher"}, {"id": 11724, "name": "vulgarity"}, {"id": 12105, "name": "student"}]	en	World's Greatest Dad	Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who wonâ€™t give his father the time of day. He is dating Claire (Alexie Gilmore), the schoolâ€™s adorable art teacher, but she doesnâ€™t want to get serious --	9.805551	[{"name": "Magnolia Pictures", "id": 1030}, {"name": "Jerkschool Productions", "id": 7357}]	[{"iso_3166_1": "US", "name": "United States of America"}]	8/20/2009	295750	99	[{"iso_639_1": "en", "name": "English"}]	Released	Lance Clayton is about to get everything he deserves.	World's Greatest Dad	6.5	177
0	[{"id": 27, "name": "Horror"}, {"id": 35, "name": "Comedy"}, {"id": 53, "name": "Thriller"}]	http://www.severancefilm.com	5072	[{"id": 2429, "name": "will to survive"}, {"id": 15127, "name": "killer"}, {"id": 207937, "name": "forced retirement"}, {"id": 220085, "name": "defence company"}, {"id": 220086, "name": "jump the shark"}, {"id": 220087, "name": "team building"}]	en	Severance	Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.	12.898984	[{"name": "Qwerty Films", "id": 892}, {"name": "Dan Films", "id": 1854}, {"name": "Isle of Man Film", "id": 2268}, {"name": "HanWay Films", "id": 2395}, {"name": "UK Film Council", "id": 2452}, {"name": "N1 European Film Produktions GmbH & Co. KG", "id": 8874}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "HU", "name": "Hungary"}]	5/19/2006	0	96	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "hu", "name": "Magyar"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}]	Released	The Company Is Making Cutbacks	Severance	6.4	169
10000000	[{"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]	http://www.edmondthefilm.com/	18191	[{"id": 242, "name": "new york"}, {"id": 366, "name": "sex-shop"}, {"id": 549, "name": "prostitute"}, {"id": 572, "name": "sex"}, {"id": 663, "name": "fortune teller"}, {"id": 1449, "name": "underworld"}, {"id": 9826, "name": "murder"}, {"id": 10360, "name": "prejudice"}, {"id": 12425, "name": "racism"}, {"id": 14819, "name": "violence"}, {"id": 163949, "name": "pawnshop"}, {"id": 220448, "name": "bipolar disorder"}]	en	Edmond	Seemingly mild-mannered businessman Edmond Burke visits a fortuneteller and hears a remark that spurs him to leave his wife abruptly and seek what is missing from his life. Encounters with strangers and unsavory people weaken the barriers encompassing his long-suppressed rage, until Edmond explodes in violence.	2.803642	[{"name": "First Independent Pictures", "id": 3521}]	[{"iso_3166_1": "US", "name": "United States of America"}]	8/31/2005	0	82	[{"iso_639_1": "en", "name": "English"}]	Released	Every fear hides a wish.	Edmond	6	50
0	[{"id": 18, "name": "Drama"}]	http://www.welcometotherileys-movie.com/	31007	[{"id": 549, "name": "prostitute"}, {"id": 570, "name": "rape"}, {"id": 6593, "name": "stripper"}, {"id": 10183, "name": "independent film"}, {"id": 10809, "name": "teenage girl"}, {"id": 11492, "name": "smoking marijuana"}]	en	Welcome to the Rileys	Years after their teenage daughterâ€™s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesnâ€™t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.	6.085879	[{"name": "Destination Films", "id": 769}, {"name": "Scott Free Productions", "id": 1645}, {"name": "Film Rites", "id": 8083}, {"name": "Samuel Goldwyn Films", "id": 9118}, {"name": "Argonaut Pictures", "id": 54860}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/29/2010	42145	110	[{"iso_639_1": "en", "name": "English"}]	Released		Welcome to the Rileys	6.4	139
0	[{"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]		11546	[{"id": 282, "name": "video game"}, {"id": 10391, "name": "mafia"}, {"id": 40957, "name": "police academy"}, {"id": 186450, "name": "moscow"}, {"id": 208260, "name": "commandant"}]	en	Police Academy: Mission to Moscow	The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.	11.946898	[{"name": "Warner Bros.", "id": 6194}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/9/1994	126247	83	[{"iso_639_1": "en", "name": "English"}]	Released	Just when we thought the Cold War was over, leave it to these guys to heat it up again.	Police Academy: Mission to Moscow	4.1	178
0	[{"id": 18, "name": "Drama"}, {"id": 80, "name": "Crime"}]		41894	[]	en	Blood Done Sign My Name	A drama based on the true story in which a black Vietnam-era veteran is allegedly murdered by a local white businessman who is later exonerated. The plot focuses on the role of a local high school teacher and the civil unrest that followed the acquittal.	0.397341	[]	[]	2/1/2010	0	0	[]	Released	No one changes the world alone.	Blood Done Sign My Name	6	5
10000000	[{"id": 10752, "name": "War"}, {"id": 36, "name": "History"}, {"id": 18, "name": "Drama"}]	http://www.facebook.com/CincodeMayo.LaPelicula	184374	[{"id": 163127, "name": "mexican"}]	es	Cinco de Mayo: La Batalla	On May 5th, 1862, a few thousand Mexican soldiers put their lives on the line against the world's largest and most powerful army in one legendary battle for freedom and for Mexico.	0.072085	[{"name": "Estudios Churubusco Azteca", "id": 5153}, {"name": "Gala Films", "id": 23133}, {"name": "Gobierno del Estado de Puebla", "id": 56358}]	[{"iso_3166_1": "MX", "name": "Mexico"}]	5/3/2013	0	125	[{"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released		Cinco de Mayo: La Batalla	5.8	14
