budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
18000000	[{"id": 35, "name": "Comedy"}]		8835	[{"id": 171162, "name": "harvard law school"}, {"id": 171165, "name": "black female judge"}, {"id": 171169, "name": "smart blonde"}, {"id": 171176, "name": "girl power"}]	en	Legally Blonde	Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.	25.43954	[{"name": "Marc Platt Productions", "id": 2527}, {"name": "Metro-Goldwyn-Mayer (MGM)", "id": 8411}]	[{"iso_3166_1": "US", "name": "United States of America"}]	7/13/2001	141774679	96	[{"iso_639_1": "en", "name": "English"}]	Released	Don't judge a book by its hair color!	Legally Blonde	6.1	882
18000000	[{"id": 878, "name": "Science Fiction"}, {"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 53, "name": "Thriller"}]		157	[]	en	Star Trek III: The Search for Spock	Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.	15.314027	[{"name": "Paramount Pictures", "id": 4}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/31/1984	87000000	105	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}]	Released	A dying planet. A fight for life.	Star Trek III: The Search for Spock	6.4	434
19000000	[{"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 27, "name": "Horror"}, {"id": 53, "name": "Thriller"}]		8643	[{"id": 1944, "name": "epilepsy"}, {"id": 9712, "name": "possession"}, {"id": 10809, "name": "teenage girl"}, {"id": 13153, "name": "spirit"}, {"id": 41277, "name": "umbrella"}, {"id": 41511, "name": "cross"}, {"id": 49950, "name": "prosecutor"}, {"id": 161207, "name": "catholicism"}, {"id": 172670, "name": "negligent homicide"}, {"id": 172683, "name": "archdiocese"}, {"id": 172684, "name": "agnostic"}, {"id": 172694, "name": "malnutrition"}, {"id": 172695, "name": "burning"}, {"id": 172699, "name": "psychotic epileptic disorder"}]	en	The Exorcism of Emily Rose	When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.	32.602868	[{"name": "Lakeshore Entertainment", "id": 126}, {"name": "Firm Films", "id": 1838}, {"name": "Screen Gems", "id": 3287}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/9/2005	144216468	122	[{"iso_639_1": "en", "name": "English"}]	Released	What happened to Emily?	The Exorcism of Emily Rose	6.3	659
17000000	[{"id": 35, "name": "Comedy"}]		10402	[{"id": 1357, "name": "fish"}, {"id": 2269, "name": "aquarium"}, {"id": 3473, "name": "carnival"}, {"id": 6095, "name": "house"}, {"id": 6739, "name": "callboy"}, {"id": 6876, "name": "vacation"}, {"id": 33625, "name": "illegal prostitution"}]	en	Deuce Bigalow: Male Gigolo	Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.	9.832326	[{"name": "Happy Madison Productions", "id": 2608}, {"name": "Quinta Communications", "id": 6370}, {"name": "Touchstone Pictures", "id": 9195}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/10/1999	65535067	88	[{"iso_639_1": "en", "name": "English"}]	Released	He charges $10 but heâ€™s willing to negotiate.	Deuce Bigalow: Male Gigolo	5.5	308
16000000	[{"id": 53, "name": "Thriller"}, {"id": 28, "name": "Action"}, {"id": 878, "name": "Science Fiction"}]	http://www.leftbehindmovie.com/	218043	[{"id": 3800, "name": "airplane"}, {"id": 6548, "name": "the rapture"}, {"id": 9714, "name": "remake"}, {"id": 175103, "name": "pilot hero"}]	en	Left Behind	A small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction.	33.452469	[{"name": "Stoney Lake Entertainment", "id": 16558}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/3/2014	19682924	110	[{"iso_639_1": "en", "name": "English"}]	Released	The End Begins	Left Behind	3.7	392
0	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]		9043	[{"id": 65, "name": "holiday"}, {"id": 207317, "name": "christmas"}]	en	The Family Stone	An uptight, conservative, businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.	14.190837	[{"name": "Fox 2000 Pictures", "id": 711}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/14/2005	0	103	[{"iso_639_1": "en", "name": "English"}]	Released	Feel The Love	The Family Stone	6.2	249
18000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]		21301	[{"id": 10601, "name": "blaxploitation"}]	en	Barbershop 2:  Back in Business	The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his buisness. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom &amp; pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.	6.501815	[{"name": "Metro-Goldwyn-Mayer (MGM)", "id": 8411}]	[{"iso_3166_1": "US", "name": "United States of America"}]	1/20/2004	65070412	106	[{"iso_639_1": "en", "name": "English"}]	Released	Let your hair down	Barbershop 2:  Back in Business	5.6	74
23000000	[{"id": 18, "name": "Drama"}, {"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]	http://www.miramax.com/movie/bad-santa	10147	[{"id": 65, "name": "holiday"}, {"id": 603, "name": "elves"}, {"id": 1441, "name": "christmas party"}, {"id": 2081, "name": "department store"}, {"id": 8430, "name": "safe"}, {"id": 33719, "name": "drink"}, {"id": 33873, "name": "little people"}, {"id": 33965, "name": "christmas eve"}, {"id": 207317, "name": "christmas"}]	en	Bad Santa	A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot.	26.58873	[{"name": "Columbia Pictures", "id": 5}, {"name": "Triptych Pictures", "id": 14722}, {"name": "Dimension Films (US version)", "id": 71989}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "US", "name": "United States of America"}]	11/26/2003	76488889	91	[{"iso_639_1": "en", "name": "English"}]	Released	He doesn't care if you're naughty or nice.	Bad Santa	6.5	656
16500000	[{"id": 878, "name": "Science Fiction"}, {"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]		816	[{"id": 803, "name": "android"}, {"id": 1568, "name": "undercover"}, {"id": 2534, "name": "missile"}, {"id": 2655, "name": "group therapy"}, {"id": 3800, "name": "airplane"}, {"id": 4159, "name": "dancing scene"}, {"id": 4379, "name": "time travel"}, {"id": 4504, "name": "penthouse apartment"}, {"id": 4505, "name": "judo"}, {"id": 4506, "name": "trapdoor"}, {"id": 4507, "name": "clowning"}, {"id": 6293, "name": "telescope"}, {"id": 14914, "name": "swinging"}, {"id": 15267, "name": "james bond spoof"}, {"id": 155762, "name": "swinging 60s"}, {"id": 179430, "name": "aftercreditsstinger"}, {"id": 179431, "name": "duringcreditsstinger"}]	en	Austin Powers: International Man of Mystery	As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.	36.15716	[{"name": "New Line Cinema", "id": 12}, {"name": "Capella International", "id": 594}, {"name": "Eric's Boy", "id": 595}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "US", "name": "United States of America"}]	5/2/1997	67683989	94	[{"iso_639_1": "en", "name": "English"}]	Released	If he were any cooler, he'd still be frozen, baby!	Austin Powers: International Man of Mystery	6.5	1013
18000000	[{"id": 10749, "name": "Romance"}, {"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}]		302688	[{"id": 10267, "name": "comedy"}, {"id": 13027, "name": "wedding"}]	en	My Big Fat Greek Wedding 2	The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, "My Big Fat Greek Wedding."	16.027955	[{"name": "Universal Pictures", "id": 33}, {"name": "Playtone", "id": 4171}, {"name": "HBO Films", "id": 7429}, {"name": "Gold Circle Films", "id": 12026}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "US", "name": "United States of America"}]	3/23/2016	88923251	94	[{"iso_639_1": "en", "name": "English"}]	Released	People change. Greeks don't.	My Big Fat Greek Wedding 2	5.5	322
21000000	[{"id": 10751, "name": "Family"}, {"id": 35, "name": "Comedy"}]	http://www.diaryofawimpykidmovie.com/	60307	[{"id": 818, "name": "based on novel"}, {"id": 13035, "name": "middle school"}]	en	Diary of a Wimpy Kid: Rodrick Rules	Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.	14.329891	[{"name": "Fox 2000 Pictures", "id": 711}, {"name": "Color Force", "id": 5420}]	[{"iso_3166_1": "US", "name": "United States of America"}]	3/25/2011	72417394	99	[{"iso_639_1": "en", "name": "English"}]	Released	Welcome to the next grade	Diary of a Wimpy Kid: Rodrick Rules	6.3	238
18000000	[{"id": 878, "name": "Science Fiction"}, {"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 53, "name": "Thriller"}]		106	[{"id": 1291, "name": "central and south america"}, {"id": 1297, "name": "predator"}, {"id": 9951, "name": "alien"}, {"id": 10333, "name": "stalking"}, {"id": 14915, "name": "invisible"}, {"id": 15248, "name": "commando"}, {"id": 209714, "name": "3d"}]	en	Predator	Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.	50.009408	[{"name": "Twentieth Century Fox Film Corporation", "id": 306}, {"name": "Lawrence Gordon Productions", "id": 840}, {"name": "Davis Entertainment", "id": 1302}, {"name": "Silver Pictures", "id": 1885}, {"name": "Amercent Films", "id": 5263}, {"name": "American Entertainment Partners L.P.", "id": 5264}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/11/1987	98235548	107	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	If it bleeds, we can kill it...	Predator	7.3	2093
18000000	[{"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}, {"id": 10402, "name": "Music"}]		279	[{"id": 131, "name": "italy"}, {"id": 1233, "name": "composer"}, {"id": 2199, "name": "opera"}, {"id": 2276, "name": "talent"}, {"id": 4048, "name": "musician"}, {"id": 5809, "name": "marriage crisis"}, {"id": 9649, "name": "god"}, {"id": 9826, "name": "murder"}, {"id": 18267, "name": "vienna austria"}, {"id": 155624, "name": "envy"}, {"id": 160279, "name": "18th century"}]	en	Amadeus	The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri â€“ now confined to an insane asylum.	31.82675	[{"name": "Warner Bros.", "id": 6194}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/26/1984	51973029	160	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "it", "name": "Italiano"}, {"iso_639_1": "la", "name": "Latin"}]	Released	...Everything you've heard is true	Amadeus	7.8	1076
0	[{"id": 80, "name": "Crime"}, {"id": 27, "name": "Horror"}]	http://www.sonypictures.com/movies/promnight/	8617	[{"id": 6894, "name": "aunt"}, {"id": 9714, "name": "remake"}, {"id": 10954, "name": "blood on shirt"}, {"id": 12339, "name": "slasher"}, {"id": 18514, "name": "death of family"}, {"id": 33451, "name": "masturbation"}, {"id": 167604, "name": "kicked in the face"}, {"id": 181602, "name": "renovation"}, {"id": 181604, "name": "black stereotype"}, {"id": 181611, "name": "chest"}]	en	Prom Night	Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.	9.642041	[{"name": "Alliance Films", "id": 2514}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/10/2008	14796236	88	[{"iso_639_1": "it", "name": "Italiano"}, {"iso_639_1": "en", "name": "English"}]	Released	A Night To Die For.	Prom Night	4.8	167
17000000	[{"id": 35, "name": "Comedy"}]	http://www.meangirls.com/	10625	[{"id": 5248, "name": "female friendship"}, {"id": 6270, "name": "high school"}, {"id": 11860, "name": "fish out of water"}, {"id": 12392, "name": "best friend"}, {"id": 13130, "name": "teenager"}, {"id": 15402, "name": "popularity"}, {"id": 18453, "name": "gossip"}, {"id": 155722, "name": "teen comedy"}, {"id": 189964, "name": "high school rivalry"}, {"id": 190141, "name": "new girl at school"}]	en	Mean Girls	Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.	36.423717	[{"name": "Paramount Pictures", "id": 4}, {"name": "Broadway Video", "id": 1756}, {"name": "M.G. Films", "id": 89094}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/30/2004	129042871	97	[{"iso_639_1": "sw", "name": "Kiswahili"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "vi", "name": "Ti\u1ebfng Vi\u1ec7t"}]	Released	Welcome to girl world.	Mean Girls	6.9	2320
0	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]		10934	[{"id": 894, "name": "depression"}, {"id": 1958, "name": "toscana"}, {"id": 3730, "name": "recreation"}, {"id": 10818, "name": "author"}, {"id": 15160, "name": "divorce"}, {"id": 187056, "name": "woman director"}]	en	Under the Tuscan Sun	After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.	12.309718	[{"name": "Timnick Films", "id": 679}, {"name": "Blue Gardenia Productions", "id": 3983}, {"name": "Touchstone Pictures", "id": 9195}, {"name": "Tatiale Films", "id": 12207}]	[{"iso_3166_1": "IT", "name": "Italy"}, {"iso_3166_1": "US", "name": "United States of America"}]	4/30/2003	0	113	[{"iso_639_1": "cs", "name": "\u010cesk\u00fd"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "it", "name": "Italiano"}, {"iso_639_1": "pl", "name": "Polski"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	Life offers you a thousand chances ... all you have to do is take one.	Under the Tuscan Sun	6.4	172
19800000	[{"id": 18, "name": "Drama"}, {"id": 9648, "name": "Mystery"}, {"id": 53, "name": "Thriller"}]		5279	[{"id": 964, "name": "servant"}, {"id": 10594, "name": "money"}, {"id": 154976, "name": "shooting party"}]	en	Gosford Park	Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.	11.693272	[{"name": "USA Films", "id": 987}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	11/7/2001	87754044	137	[{"iso_639_1": "en", "name": "English"}]	Released	Tea at four. Dinner at eight. Murder at midnight.	Gosford Park	6.8	246
18000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}, {"id": 14, "name": "Fantasy"}, {"id": 10749, "name": "Romance"}]		10013	[{"id": 4379, "name": "time travel"}, {"id": 161213, "name": "high school reunion"}]	en	Peggy Sue Got Married	Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.	12.243887	[{"name": "American Zoetrope", "id": 70}, {"name": "TriStar Pictures", "id": 559}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/5/1986	41382841	103	[{"iso_639_1": "en", "name": "English"}]	Released	Knowing what you know now, what would you do differently?	Peggy Sue Got Married	5.9	136
18000000	[{"id": 18, "name": "Drama"}, {"id": 35, "name": "Comedy"}]		194662	[{"id": 8764, "name": "times square"}, {"id": 9715, "name": "superhero"}, {"id": 11440, "name": "long take"}, {"id": 14512, "name": "new york city"}, {"id": 14531, "name": "play"}, {"id": 156028, "name": "broadway"}, {"id": 207716, "name": "actor"}]	en	Birdman	A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.	89.811154	[{"name": "Worldview Entertainment", "id": 9015}, {"name": "New Regency Pictures", "id": 10104}, {"name": "TSG Entertainment", "id": 22213}, {"name": "Le Grisbi Productions", "id": 47169}, {"name": "M Productions", "id": 52660}]	[{"iso_3166_1": "US", "name": "United States of America"}]	8/27/2014	103215094	119	[{"iso_639_1": "en", "name": "English"}]	Released	or (The Unexpected Virtue of Ignorance)	Birdman	7.4	4535
18000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]		160588	[{"id": 582, "name": "san francisco"}, {"id": 1156, "name": "sister sister relationship"}, {"id": 14512, "name": "new york city"}, {"id": 34143, "name": "rich"}, {"id": 157291, "name": "narcissism"}, {"id": 197222, "name": "xanax"}]	en	Blue Jasmine	Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.	34.694216	[{"name": "Perdido Productions", "id": 12966}]	[{"iso_3166_1": "US", "name": "United States of America"}]	7/25/2013	99206215	98	[{"iso_639_1": "en", "name": "English"}]	Released	Blue Moon. I used to know the words. Now they're all a jumble.	Blue Jasmine	7	1098
15000000	[{"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}, {"id": 80, "name": "Crime"}, {"id": 53, "name": "Thriller"}, {"id": 28, "name": "Action"}]		9829	[{"id": 3800, "name": "airplane"}, {"id": 4245, "name": "hijacking"}, {"id": 4460, "name": "terror cell"}, {"id": 4811, "name": "emergency landing"}, {"id": 5597, "name": "war on terror"}]	en	United 93	A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.	17.50138	[{"name": "Universal Pictures", "id": 33}, {"name": "StudioCanal", "id": 694}, {"name": "Sidney Kimmel Entertainment", "id": 737}, {"name": "Working Title Films", "id": 10163}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	4/28/2006	76286096	111	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "ar", "name": "\u0627\u0644\u0639\u0631\u0628\u064a\u0629"}, {"iso_639_1": "de", "name": "Deutsch"}]	Released	September 11, 2001. Four planes were hijacked. Three of them reached their target. This is the story of the fourth.	United 93	6.9	367
18000000	[{"id": 10749, "name": "Romance"}, {"id": 10402, "name": "Music"}, {"id": 10751, "name": "Family"}]		10028	[{"id": 242, "name": "new york"}, {"id": 246, "name": "dancing"}, {"id": 898, "name": "hip-hop"}, {"id": 1566, "name": "dream"}, {"id": 1691, "name": "dance"}, {"id": 1936, "name": "blackmail"}, {"id": 2539, "name": "harassment"}, {"id": 3658, "name": "career"}, {"id": 4697, "name": "video"}, {"id": 10508, "name": "teacher"}, {"id": 12094, "name": "business"}, {"id": 15246, "name": "sabotage"}, {"id": 33934, "name": "choreographer"}, {"id": 156801, "name": "club"}, {"id": 189920, "name": "harlem"}, {"id": 208498, "name": "youth center"}]	en	Honey	Honey Daniels (Jessica Alba) dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director (David Moscow) who casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.	18.492655	[{"name": "Universal Pictures", "id": 33}, {"name": "Marc Platt Productions", "id": 2527}, {"name": "NuAmerica Entertainment", "id": 41963}]	[{"iso_3166_1": "US", "name": "United States of America"}]	11/24/2003	62646763	94	[{"iso_639_1": "en", "name": "English"}]	Released	Her dream. Her terms	Honey	6	303
18000000	[{"id": 28, "name": "Action"}, {"id": 35, "name": "Comedy"}]		10535	[{"id": 1815, "name": "atomic bomb"}, {"id": 11931, "name": "spoof"}, {"id": 15267, "name": "james bond spoof"}]	en	Spy Hard	The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.	11.238522	[{"name": "Hollywood Pictures", "id": 915}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/24/1996	0	81	[{"iso_639_1": "en", "name": "English"}]	Released	All the action. All the women. Half the intelligence.	Spy Hard	4.9	147
1000000	[{"id": 27, "name": "Horror"}]	http://www.theofficialjohncarpenter.com/the-fog/	790	[{"id": 530, "name": "prophecy"}, {"id": 658, "name": "sea"}, {"id": 966, "name": "beach"}, {"id": 1321, "name": "gold"}, {"id": 1415, "name": "small town"}, {"id": 1829, "name": "beheading"}, {"id": 1938, "name": "sword"}, {"id": 2398, "name": "narration"}, {"id": 3002, "name": "fog"}, {"id": 3341, "name": "leprosy"}, {"id": 3799, "name": "ship"}, {"id": 4079, "name": "lighthouse"}, {"id": 14765, "name": "church"}]	en	The Fog	Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.	14.518598	[{"name": "AVCO Embassy Pictures", "id": 494}, {"name": "EDI", "id": 495}, {"name": "Debra Hill Productions", "id": 498}]	[{"iso_3166_1": "US", "name": "United States of America"}]	2/8/1980	21378361	89	[{"iso_639_1": "en", "name": "English"}]	Released	Lock your doors. Bolt your windows. There's something in THE FOG!	The Fog	6.4	311
18000000	[{"id": 28, "name": "Action"}, {"id": 18, "name": "Drama"}]	http://www.soulsurferthemovie.com/	43959	[{"id": 271, "name": "competition"}, {"id": 818, "name": "based on novel"}, {"id": 2988, "name": "shark attack"}, {"id": 5349, "name": "surfing"}, {"id": 5565, "name": "biography"}, {"id": 6075, "name": "sport"}, {"id": 179431, "name": "duringcreditsstinger"}]	en	Soul Surfer	Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.	19.234672	[{"name": "Mandalay Pictures", "id": 551}, {"name": "TriStar Pictures", "id": 559}, {"name": "Brookwell-McNamara Entertainment", "id": 3235}, {"name": "FilmDistrict", "id": 7263}, {"name": "Affirm Films", "id": 10156}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/8/2011	47088990	106	[{"iso_639_1": "en", "name": "English"}]	Released	When you come back from a loss, beat the odds, and never say never, you find a champion.	Soul Surfer	6.9	342
18000000	[{"id": 10752, "name": "War"}, {"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]		10364	[{"id": 1956, "name": "world war ii"}, {"id": 2041, "name": "island"}, {"id": 2532, "name": "bomber"}, {"id": 8805, "name": "pianosa"}, {"id": 14638, "name": "american"}]	en	Catch-22	A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a "military mentality" and of a bureaucratic society in general.	4.504377	[{"name": "Paramount Pictures", "id": 4}, {"name": "Filmways Productions", "id": 73862}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/24/1970	24911670	121	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "it", "name": "Italiano"}]	Released		Catch-22	6.7	72
0	[{"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}]		16991	[{"id": 642, "name": "robbery"}, {"id": 10048, "name": "unrequited love"}, {"id": 41180, "name": "security guard"}, {"id": 157690, "name": "mall"}]	en	Observe and Report	Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case.	10.529143	[{"name": "Legendary Pictures", "id": 923}, {"name": "De Line Pictures", "id": 2609}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/10/2009	24007324	86	[{"iso_639_1": "en", "name": "English"}]	Released	Right now, the world needs a hero.	Observe and Report	5.6	225
18000000	[{"id": 12, "name": "Adventure"}, {"id": 14, "name": "Fantasy"}, {"id": 28, "name": "Action"}]		9610	[{"id": 1400, "name": "swordplay"}, {"id": 1938, "name": "sword"}, {"id": 2343, "name": "magic"}, {"id": 3389, "name": "warrior woman"}, {"id": 3568, "name": "lone wolf"}, {"id": 6333, "name": "wizardry"}, {"id": 9920, "name": "royalty"}, {"id": 14665, "name": "barbarian"}, {"id": 234213, "name": "sword and sorcery"}]	en	Conan the Destroyer	Based on a character created by Robert E. Howard, this fast-paced, occasionally humorous sequel to Conan the Barbarian features the hero (Arnold Schwarzenegger) as he is commissioned by the evil queen Taramis (Sarah Douglas) to safely escort a teen princess (Olivia D'Abo) and her powerful bodyguard (Wilt Chamberlain) to a far away castle to retrieve the magic Horn of Dagon. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro (Mako), the wild woman Zula (Grace Jones), and the inept Malak (Tracey Walter). Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.	18.379124	[{"name": "De Laurentiis Entertainment Group", "id": 499}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/29/1984	100000000	103	[{"iso_639_1": "en", "name": "English"}]	Released	The most powerful legend of all is back in a new adventure.	Conan the Destroyer	5.8	383
